id,name,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_per_person
25098701,Spacious Studio in Financial District,Alexandria,Manhattan,Financial District,40.70791,-74.00529,Entire home/apt,130,3,2,2018-07-22 00:00:00,0.17,1,0,32.5
25101138,WYNDHAM MIDTOWN 45 NEAR THE UNITED NATIONS,James,Manhattan,Midtown,40.75184,-73.97302,Private room,175,2,3,2018-11-04 00:00:00,0.31,2,0,58.33
25101192,Relaxing Luminous Room - Perfect For Dog-Lovers!,Shirley,Manhattan,Harlem,40.82675,-73.9463,Private room,100,2,42,2019-07-06 00:00:00,3.51,1,109,33.33
25101744,Cozy & Bright Studio Close to Subway Station,Luis,Brooklyn,Bedford-Stuyvesant,40.68057,-73.95249,Entire home/apt,113,3,6,2019-01-28 00:00:00,0.46,1,1,28.25
25103135,"Manhattan NYC, train a min away.",Juan,Manhattan,Harlem,40.82493,-73.93825,Private room,43,1,6,2019-04-29 00:00:00,0.57,2,90,21.5
25104274,Nice bedroom in Morningside Heights spacious flat,Magda,Manhattan,Morningside Heights,40.80403,-73.96479,Private room,65,30,0,No Review,0.0,1,39,2.1
25104697,Elegant room in Manhattan only for woman,Luciana,Manhattan,Upper West Side,40.7997,-73.97073,Private room,95,1,6,2019-03-31 00:00:00,0.58,1,12,47.5
25107333,*NEW-LUXURY Heart of MidWest Step away from TimeSQ,Lindsey,Manhattan,Hell's Kitchen,40.76097,-73.99959,Entire home/apt,200,4,38,2019-06-24 00:00:00,2.79,1,159,40.0
25108878,Bushwick Garden Apartment,Raymond And Kymme,Brooklyn,Bushwick,40.68242,-73.90941,Entire home/apt,130,2,53,2019-07-05 00:00:00,3.99,1,122,43.33
25109044,Prime Williamsburg Apt steps from Bedford Ave,Jaymes,Brooklyn,Williamsburg,40.71445,-73.96201,Entire home/apt,275,5,0,No Review,0.0,1,0,45.83
25109931,beautiful holidays,Lyudmila,Brooklyn,Brighton Beach,40.58033,-73.9657,Private room,100,1,3,2018-10-20 00:00:00,0.22,1,250,50.0
25110301,"Sunny home in Sunnyside, NY",Daniela & Steven,Queens,Sunnyside,40.7446,-73.92342,Private room,85,1,0,No Review,0.0,1,0,42.5
25110602,Oak St. Gem.,Jessica,Brooklyn,Greenpoint,40.72717,-73.95688,Private room,100,4,1,2018-06-05 00:00:00,0.08,1,0,20.0
25110742,Cozy 1-Bedroom Apartment in Idyllic Sutton Place,Jackson,Manhattan,Midtown,40.75581,-73.96605,Entire home/apt,190,1,7,2019-05-07 00:00:00,0.51,1,156,95.0
25112819,Sugar Hill Duplex Apartment,Paula,Manhattan,Harlem,40.82927,-73.94272,Entire home/apt,150,2,50,2019-06-17 00:00:00,3.69,2,298,50.0
25113126,Panda Pod,Kelly,Queens,College Point,40.78824,-73.84056,Entire home/apt,65,3,28,2019-06-25 00:00:00,2.13,1,26,16.25
25113440,"1 BR APT amazing location, malls, transportation",Amro,Queens,Corona,40.73587,-73.8616,Entire home/apt,100,14,0,No Review,0.0,1,37,6.67
25117612,Spacious room in Morningside Heights,Lorena,Manhattan,Morningside Heights,40.81385,-73.9614,Private room,50,5,0,No Review,0.0,1,24,8.33
25124293,Stylish One-Bedroom Apartment in Park Slope,Janet,Brooklyn,Park Slope,40.67808,-73.98074,Entire home/apt,120,3,9,2019-05-10 00:00:00,0.67,1,2,30.0
25125914,Perfect Space & Private Garden,Benjamin,Brooklyn,Clinton Hill,40.68432,-73.96026,Entire home/apt,186,30,2,2019-05-01 00:00:00,0.16,21,342,6.0
25126089,Beautiful Spacious Artist’s Home! * close to train,Monica,Brooklyn,Bedford-Stuyvesant,40.68316,-73.91637,Entire home/apt,120,2,34,2019-06-23 00:00:00,2.49,1,23,40.0
25126466,"Spacious room, suburban house,20 mn from Manhattan",Kheira,Queens,Glendale,40.70537,-73.88899,Private room,50,2,19,2019-07-01 00:00:00,1.38,1,337,16.67
25127198,Travellers delight #3,Amarjit S,Staten Island,Arrochar,40.59644,-74.08279,Private room,32,4,10,2019-05-01 00:00:00,0.73,8,340,6.4
25127253,Amazing Studio in Times Square,Taylor,Manhattan,Hell's Kitchen,40.75888,-73.99102,Entire home/apt,239,2,17,2019-07-04 00:00:00,1.25,1,7,79.67
25127539,Spacious Private Room near Prospect Park and Train,Aaron,Brooklyn,Prospect-Lefferts Gardens,40.65889,-73.95627,Private room,45,31,3,2019-06-09 00:00:00,0.27,2,242,1.41
25127644,One- Bedroom Apartment in the heart of LES.,Ina,Manhattan,Lower East Side,40.71865,-73.98982,Entire home/apt,159,4,12,2019-06-24 00:00:00,0.89,1,31,31.8
25129958,Summer Rental in Historic Harlem Brownstone,Emily,Manhattan,Harlem,40.80371,-73.94991,Entire home/apt,130,30,3,2019-03-09 00:00:00,0.22,1,200,4.19
25130960,Williamsburg Brooklyn 2BR  Apt. / 5min to L Train,Osvaldo,Brooklyn,Williamsburg,40.70847,-73.94426,Entire home/apt,107,7,1,2018-06-19 00:00:00,0.08,1,0,13.38
25132414,Bedstuyvesant Apartment,Eric,Brooklyn,Bedford-Stuyvesant,40.68423,-73.94125,Entire home/apt,75,3,3,2018-11-05 00:00:00,0.22,1,0,18.75
25132598,"Cozy, Bright Morningside Apartment!",Brendan,Manhattan,Upper West Side,40.80343,-73.96796,Private room,120,4,2,2018-06-09 00:00:00,0.15,1,0,24.0
25132635,"Modern, bright 1 BR Brooklyn apt - Great location!",Dafna,Brooklyn,Bedford-Stuyvesant,40.68686,-73.95426,Entire home/apt,80,2,8,2019-02-28 00:00:00,0.73,1,0,26.67
25134311,Carnegie City Apartment,Camille,Manhattan,East Harlem,40.78589,-73.9487,Entire home/apt,250,2,43,2019-06-23 00:00:00,3.11,1,301,83.33
25134727,"Trendy, Large Patio, Near Subway",Benjamin,Brooklyn,Bedford-Stuyvesant,40.6882,-73.95381,Entire home/apt,217,30,1,2018-07-29 00:00:00,0.09,1,189,7.0
25135607,"Quiet, sunny Greenpoint apartment perfect for 4",Julia,Brooklyn,Greenpoint,40.73675,-73.95443,Entire home/apt,150,5,6,2018-08-29 00:00:00,0.49,1,0,25.0
25135694,Brooklyn Loft,Shandor,Brooklyn,Navy Yard,40.69823,-73.97357,Entire home/apt,150,21,0,No Review,0.0,2,365,6.82
25135765,The Reading Room: a curated luxury experience,Ian,Manhattan,Harlem,40.81185,-73.93902,Entire home/apt,225,1,7,2018-08-27 00:00:00,0.52,1,3,112.5
25135772,Comfy one bedroom with backyard,Karen,Manhattan,Upper West Side,40.8004,-73.96867,Entire home/apt,225,3,23,2019-06-30 00:00:00,1.8,1,283,56.25
25137152,Bright 1 Bedroom in the East Village,Cloe,Manhattan,East Village,40.72266,-73.98148,Entire home/apt,140,4,49,2019-07-03 00:00:00,3.58,1,51,28.0
25137366,Charm and cozy close to NY and La Guardia Airport,Gerusa,Queens,Ditmars Steinway,40.77598,-73.92252,Private room,49,2,25,2019-05-19 00:00:00,1.83,1,4,16.33
25138149,√ LUXURY NYC LOFT √ | Spa Amenities | Smart Home,Feliz,Manhattan,East Harlem,40.79523,-73.94231,Entire home/apt,200,3,24,2019-06-29 00:00:00,1.94,1,337,50.0
25138442,Cozy Private studio-apartment,Irina,Manhattan,East Harlem,40.79714,-73.93685,Entire home/apt,112,1,66,2019-06-23 00:00:00,4.78,1,16,56.0
25138975,Charming Sunny 2-bedroom oasis in Rockaway Beach,Yaffa,Queens,Rockaway Beach,40.58794,-73.81579,Entire home/apt,89,30,34,2019-06-22 00:00:00,2.64,1,84,2.87
25140000,2 Rooms + Bath in Spacious Apartment w/ Backyard,Alex,Brooklyn,Williamsburg,40.71572,-73.94161,Private room,209,1,21,2019-06-30 00:00:00,3.07,3,15,104.5
25140344,Rare artist loft with private terrace,Laure-Anne,Brooklyn,Williamsburg,40.70376,-73.93519,Entire home/apt,300,2,13,2019-06-30 00:00:00,1.01,1,365,100.0
25140559,BEAUTIFUL PRIVATE ROOM,Lolita,Queens,Astoria,40.76798,-73.92323,Private room,49,1,41,2019-06-17 00:00:00,2.96,9,322,24.5
25140787,COUSY PRIVATE ROOM,Lolita,Queens,Astoria,40.77002,-73.92332,Private room,50,1,27,2019-06-23 00:00:00,2.02,9,363,25.0
25142331,MODERN & CHIC 2 Bedroom Loft**Central Park/Musuems,Jeff & Elita,Manhattan,Upper West Side,40.78209,-73.97598,Entire home/apt,294,4,34,2019-06-10 00:00:00,2.48,1,179,58.8
25153614,The Crown Master,Alliot,Brooklyn,Crown Heights,40.67431,-73.94065,Entire home/apt,150,5,2,2018-08-29 00:00:00,0.15,2,364,25.0
25153931,Large Bedroom Apartment in Prime Location,Harry,Manhattan,East Village,40.73179,-73.98794,Entire home/apt,89,4,16,2019-05-28 00:00:00,1.36,2,17,17.8
25155248,Clean and spacious 2 bedroom w/ separate entrance,Belinda,Brooklyn,East New York,40.67018,-73.88867,Entire home/apt,79,3,37,2019-06-29 00:00:00,2.73,2,124,19.75
25155302,Spacious Flatbush Studio,Kathryn,Brooklyn,East Flatbush,40.65467,-73.94967,Entire home/apt,50,2,8,2018-11-11 00:00:00,0.61,1,0,16.67
25155346,Private Bedroom in UES New York shared apartment.,Michael,Manhattan,Upper East Side,40.76996,-73.9539,Private room,70,2,24,2019-06-19 00:00:00,2.32,1,5,23.33
25156280,Lovely & Chic 2BR Astoria Row House,Amit & Sofie,Queens,Astoria,40.76182,-73.90622,Entire home/apt,118,3,1,2018-08-11 00:00:00,0.09,2,0,29.5
25156498,Charming Loft apartment with great light!,Trina,Manhattan,Chelsea,40.749,-73.99466,Private room,75,2,2,2018-06-05 00:00:00,0.15,1,0,25.0
25157160,"Helles, charmantes Zimmer in Brooklyn-WG",Kitti,Brooklyn,Crown Heights,40.67589,-73.95525,Private room,41,20,1,2018-06-12 00:00:00,0.08,1,0,1.95
25157541,Great home for Families and Couples,Leticia,Queens,Glendale,40.69988,-73.89504,Entire home/apt,190,3,15,2019-07-01 00:00:00,1.76,1,36,47.5
25157795,Spacious 1-bedroom apartment in prime Midtown East,Maggie,Manhattan,Midtown,40.75377,-73.96609,Entire home/apt,90,30,4,2019-07-01 00:00:00,0.35,1,0,2.9
25158455,Brooklyn Duplex with Private Deck,Roberta,Brooklyn,Park Slope,40.67155,-73.98373,Entire home/apt,195,10,4,2019-03-19 00:00:00,0.34,1,15,17.73
25160226,Fully Private Two-Bedroom Duplex House,Nnenna,Brooklyn,East Flatbush,40.64333,-73.92526,Entire home/apt,150,2,4,2019-01-07 00:00:00,0.31,1,106,50.0
25161052,~ Brooklyn Haven of Magic ~,Aviva,Brooklyn,Bedford-Stuyvesant,40.68813,-73.94045,Private room,47,2,4,2019-01-01 00:00:00,0.31,1,0,15.67
25161242,*Newly Renovated* Guest Suite w/ Private Entrance,Liz,Queens,Middle Village,40.71893,-73.8761,Entire home/apt,86,1,110,2019-07-03 00:00:00,8.27,1,174,43.0
25161732,"Private Master’s bedroom in Gramercy, Manhattan",Charissa,Manhattan,Gramercy,40.73568,-73.97998,Private room,160,2,11,2019-06-29 00:00:00,0.87,1,9,53.33
25163519,Fabulous  brand new 1BR across park in Manhattan,Scott,Manhattan,East Harlem,40.79372,-73.93552,Entire home/apt,150,1,18,2019-06-22 00:00:00,1.32,3,355,75.0
25165611,New Yorker Room - 10 mins to Williamsburg/LES/City,Roberto,Brooklyn,Bedford-Stuyvesant,40.69317,-73.93003,Private room,45,1,42,2019-07-01 00:00:00,3.19,3,106,22.5
25167654,Charming sunny Bushwick bedroom,Olivier,Brooklyn,Bushwick,40.68942,-73.90918,Private room,78,2,51,2019-06-29 00:00:00,3.74,1,9,26.0
25167819,The Consuello2,George,Brooklyn,Bedford-Stuyvesant,40.68456,-73.92489,Entire home/apt,169,3,11,2018-12-31 00:00:00,0.93,2,0,42.25
25168638,Close to Manhattan and 5 minutes to LGA,Pamela,Queens,East Elmhurst,40.76161,-73.89026,Entire home/apt,169,4,19,2019-04-11 00:00:00,1.4,1,128,33.8
25168678,Cozy Room Near Lincoln Center,Yangbing,Manhattan,Upper West Side,40.77419,-73.9872,Private room,86,2,1,2018-06-15 00:00:00,0.08,1,0,28.67
25172224,"Cozy loft in greenpoint, 2 stops from Manhattan !!",Jimmy,Brooklyn,Greenpoint,40.72613,-73.95676,Private room,99,1,41,2019-06-26 00:00:00,2.96,7,54,49.5
25180572,Beautiful Cozy Studio Apt. UWS,Unknown,Manhattan,Upper West Side,40.77701,-73.97667,Entire home/apt,180,4,0,No Review,0.0,1,0,36.0
25180598,Cozy private room in Williamsburg 2 stops to city,Jimmy,Brooklyn,Greenpoint,40.72754,-73.95674,Private room,105,1,24,2019-03-27 00:00:00,1.77,7,32,52.5
25182363,First floor #7,Angie,Brooklyn,Williamsburg,40.71901,-73.94978,Private room,85,30,7,2018-07-16 00:00:00,0.53,6,337,2.74
25183760,Sonder | Hanover Square | Calm 1BR + Rooftop,Sonder,Manhattan,Financial District,40.7052,-74.00961,Entire home/apt,222,29,0,No Review,0.0,96,334,7.4
25184077,Charming Apartment in the Heart of East Village,Mariaval,Manhattan,East Village,40.72759,-73.98047,Private room,97,3,6,2018-07-15 00:00:00,0.44,1,0,24.25
25184175,Sophisticated 1BR in FiDi by Sonder,Sonder,Manhattan,Financial District,40.70493,-74.0065,Entire home/apt,219,29,0,No Review,0.0,96,282,7.3
25184439,Sonder | Hanover Square | Artsy 1BR + Rooftop,Sonder,Manhattan,Financial District,40.70375,-74.00807,Entire home/apt,232,29,1,2018-11-10 00:00:00,0.12,96,299,7.73
25184591,❤ NYC/Bushwick New Private Room Size Queen ❤,Skarly & Ming,Brooklyn,Bushwick,40.70001,-73.92595,Private room,40,2,31,2019-06-21 00:00:00,2.31,2,36,13.33
25186915,Charming Room by the Pier,Rhianna,Brooklyn,Red Hook,40.67835,-74.01394,Private room,100,1,12,2018-11-02 00:00:00,0.88,1,8,50.0
25187314,Large 1 Bedroom 2 Blocks from Central Park,Adam,Manhattan,Harlem,40.80142,-73.9575,Entire home/apt,100,2,9,2019-02-20 00:00:00,0.66,1,0,33.33
25187576,"100% Private & A/C!
Bathroom + 1 Bedroom JFK & LGA",Karan,Queens,South Ozone Park,40.67425,-73.82018,Private room,69,1,78,2019-07-01 00:00:00,5.92,1,79,34.5
25187986,COZY ONE BEDROOM APARTMENT IN MANHATTAN,Liza,Manhattan,Upper East Side,40.77646,-73.96026,Entire home/apt,180,1,81,2019-07-07 00:00:00,6.12,1,228,90.0
25188064,Beautiful Cozy Apt near Subway - Historic Brooklyn,Karine,Brooklyn,Bedford-Stuyvesant,40.68273,-73.91651,Entire home/apt,150,3,28,2019-06-29 00:00:00,2.04,1,316,37.5
25188424,Charming Brooklyn apartment with Garden Access,Lina,Brooklyn,Bedford-Stuyvesant,40.67997,-73.95052,Entire home/apt,88,30,4,2019-02-23 00:00:00,0.38,1,126,2.84
25189853,Sonder | 116 John | Simple 1BR + Gym,Sonder,Manhattan,Financial District,40.70803,-74.00502,Entire home/apt,169,29,2,2019-02-10 00:00:00,0.27,96,337,5.63
25189933,Charming Private Room 5 min to the Ocean,Margarita,Staten Island,Great Kills,40.54896,-74.14246,Private room,40,2,9,2019-07-01 00:00:00,0.73,3,89,13.33
25191316,Gorgeous Private room near NYC,Margarita,Staten Island,Great Kills,40.54889,-74.14199,Private room,50,2,4,2018-11-05 00:00:00,0.3,3,84,16.67
25192722,"Clean, Conscious, Plant-Based Home in Bed-Stuy",Henry,Brooklyn,Bedford-Stuyvesant,40.68195,-73.94827,Private room,55,3,23,2019-04-17 00:00:00,1.69,1,0,13.75
25192771,Large bedroom in 2BDR apt. in the East Village,Marie,Manhattan,East Village,40.72787,-73.98844,Private room,90,3,0,No Review,0.0,1,79,22.5
25193004,Spacious room with a hammock near Prospect park,Julia,Brooklyn,Flatbush,40.6509,-73.96266,Private room,95,1,9,2019-06-03 00:00:00,0.73,1,0,47.5
25193752,Cozy private living in Queens,Brandon,Queens,Elmhurst,40.73873,-73.88147,Entire home/apt,85,2,36,2019-03-31 00:00:00,2.65,1,130,28.33
25194498,BEST LOCATION - COMFY ROOM for long term,My,Manhattan,Greenwich Village,40.73552,-73.99719,Private room,65,14,8,2019-06-16 00:00:00,0.58,2,35,4.33
25197784,Mini art and science museum in 2BR brownstone,Joseph,Brooklyn,Bedford-Stuyvesant,40.68327,-73.92411,Entire home/apt,100,3,4,2019-06-26 00:00:00,0.29,1,358,25.0
25202604,Luxurious  Apt2 with Manhattan views on roof deck,Hugo,Brooklyn,Park Slope,40.67638,-73.98278,Entire home/apt,295,4,16,2019-07-04 00:00:00,1.42,3,68,59.0
25204010,NyStreet!,Diana,Manhattan,Hell's Kitchen,40.76306,-73.99015,Entire home/apt,280,1,0,No Review,0.0,1,0,140.0
25204567,Sunny room + Private rooftop,Julien,Brooklyn,Bedford-Stuyvesant,40.67956,-73.93806,Private room,45,4,0,No Review,0.0,1,0,9.0
25204636,GORGEOUS & HUGE room for long term,My,Manhattan,West Village,40.73675,-73.998,Private room,89,1,13,2019-06-30 00:00:00,1.2,2,7,44.5
25205044,Sweet Comfort,Marlyn,Brooklyn,Canarsie,40.63652,-73.89856,Private room,49,2,8,2018-10-26 00:00:00,0.62,3,342,16.33
25205158,Private Room in St George near Manhattan,Dimitri,Staten Island,St. George,40.6408,-74.08097,Private room,75,3,4,2019-05-06 00:00:00,0.3,2,128,18.75
25205932,Weekend Astoria Charmer,Maegan,Queens,Long Island City,40.75533,-73.91936,Shared room,45,1,5,2018-06-24 00:00:00,0.37,1,0,22.5
25206375,Greenpoint Apartment,Kelly,Brooklyn,Greenpoint,40.73499,-73.95513,Private room,90,10,0,No Review,0.0,1,0,8.18
25206790,Heart of bay ridge Brooklyn,Maria,Brooklyn,Fort Hamilton,40.62139,-74.0319,Entire home/apt,125,1,1,2018-07-26 00:00:00,0.09,1,0,62.5
25207662,AFFORDABLE LUXURY...Exclusive Living @ Its Best!,Festus Atu,Manhattan,Inwood,40.86866,-73.92472,Private room,149,1,30,2019-06-23 00:00:00,2.2,2,270,74.5
25208234,Empty private place to crash for the night,Stanley,Queens,Ridgewood,40.70367,-73.91063,Private room,110,1,3,2018-09-30 00:00:00,0.28,1,365,55.0
25208477,1 bedroom apt in the heart of the east village,Lauren,Manhattan,East Village,40.7286,-73.98334,Entire home/apt,115,1,0,No Review,0.0,1,0,57.5
25209061,Spacious and Clean bedroom in modern apt,Carissa,Manhattan,East Harlem,40.78769,-73.94691,Private room,76,1,0,No Review,0.0,1,0,38.0
25209144,Modern apartment in Hamilton Heights,James,Manhattan,Harlem,40.825,-73.95181,Private room,90,3,2,2018-08-06 00:00:00,0.16,1,0,22.5
25209293,Perfect Nolita apartment,Peter,Manhattan,Nolita,40.72277,-73.99524,Entire home/apt,182,2,11,2019-07-01 00:00:00,0.9,1,30,60.67
25209619,A NYC apartment,Sophia,Brooklyn,Bedford-Stuyvesant,40.6811,-73.94541,Entire home/apt,65,30,2,2018-11-02 00:00:00,0.21,6,269,2.1
25210171,Large one bedroom in upper manhattan,Jocelyn,Manhattan,Inwood,40.86734,-73.92102,Entire home/apt,95,1,31,2019-01-13 00:00:00,2.28,1,0,47.5
25211991,Brooklyn Take Me In,Alex,Brooklyn,Bushwick,40.69394,-73.92972,Private room,46,3,1,2018-06-08 00:00:00,0.08,1,0,11.5
25212748,Modern private bed & bath next to Barclays Center,Justine,Brooklyn,Prospect Heights,40.68081,-73.9729,Private room,120,1,41,2019-06-02 00:00:00,3.1,1,0,60.0
25213872,Cheap & Comfy Huge Private Room!,Honglip,Brooklyn,Bensonhurst,40.61006,-73.99902,Private room,37,4,52,2019-06-30 00:00:00,3.94,1,70,7.4
25215426,Magic Brooklyn townhouse room fit for a wizard,Chloe,Brooklyn,Cypress Hills,40.68074,-73.89157,Private room,85,1,1,2019-05-20 00:00:00,0.6,3,0,42.5
25215547,"Beautiful & Comfy Room, Same Street As The Subway!",Isabela,Brooklyn,Bedford-Stuyvesant,40.6791,-73.9096,Private room,85,1,81,2019-06-23 00:00:00,6.06,2,233,42.5
25215973,"1 Bedroom in Ridgewood, Brooklyn",Ella,Queens,Ridgewood,40.6993,-73.90825,Private room,75,5,0,No Review,0.0,1,0,12.5
25221034,Beautiful room!!! Wonderful view!!!,Kate,Manhattan,Kips Bay,40.73631,-73.97512,Private room,110,5,2,2018-06-16 00:00:00,0.15,1,6,18.33
25221993,Quiet & cozy 1 BR/balcony - Graham L in WBURG,Gala,Brooklyn,Williamsburg,40.71886,-73.94054,Entire home/apt,140,2,19,2019-06-13 00:00:00,1.52,2,216,46.67
25222993,[ENTIRE APT] Large Designer 1 bd apt in Manhattan,Garvey,Manhattan,Harlem,40.81759,-73.94385,Entire home/apt,150,5,1,2018-07-05 00:00:00,0.08,1,0,25.0
25224320,Brooklyn Cultural Chateau: Sunny Private Room,Nate,Brooklyn,Bedford-Stuyvesant,40.69104,-73.9258,Private room,85,2,34,2019-05-21 00:00:00,2.46,1,336,28.33
25225344,Studio Apartment in the Heart of Manhattan!,Damian,Manhattan,Hell's Kitchen,40.76272,-73.98898,Entire home/apt,130,1,12,2019-03-17 00:00:00,0.87,1,0,65.0
25226728,"Bright, Modern Greenpoint Apartment",Blake Layton,Brooklyn,Greenpoint,40.73507,-73.95229,Entire home/apt,300,7,0,No Review,0.0,1,31,37.5
25226807,"Beautiful, spacious loft in Clinton Hill",Sabrina,Brooklyn,Bedford-Stuyvesant,40.69284,-73.96065,Entire home/apt,130,3,4,2018-12-25 00:00:00,0.31,1,7,32.5
25227326,Adorable Top Floor Williamsburg Apt (1 Bedroom),Sarah,Brooklyn,Williamsburg,40.71754,-73.95906,Entire home/apt,125,2,15,2019-03-24 00:00:00,1.14,1,0,41.67
25227782,Throgsneck Pvt. Room two full beds close manhattan,Edwin,Bronx,Throgs Neck,40.82617,-73.82073,Private room,74,3,23,2019-07-05 00:00:00,1.77,4,58,18.5
25229392,Luxury Couple’s Retreat by The Park with Doorman,Cyn,Manhattan,East Harlem,40.79938,-73.94698,Private room,99,2,52,2019-06-23 00:00:00,3.96,1,42,33.0
25229464,Anita's Grey Master BedRoom,Anita,Brooklyn,Kensington,40.6417,-73.97365,Private room,62,1,107,2019-07-08 00:00:00,8.25,2,263,31.0
25230902,East Village Studio Apartment,Stephanie,Manhattan,East Village,40.72765,-73.98669,Entire home/apt,200,2,20,2019-06-16 00:00:00,1.47,1,53,66.67
25231000,Spacious Studio in the Heart of West Village,Robert,Manhattan,West Village,40.73133,-74.00461,Entire home/apt,180,7,5,2018-08-31 00:00:00,0.39,1,34,22.5
25231230,"Clean, quiet, close to Columbia and transit.",Xinhua,Manhattan,Upper West Side,40.80149,-73.96375,Private room,46,3,7,2018-08-30 00:00:00,0.51,1,0,11.5
25231699,Lovely room in Bushwick 2 bd with a huge backyard,Cortney,Brooklyn,Bushwick,40.70238,-73.92886,Private room,70,7,1,2018-06-30 00:00:00,0.08,1,0,8.75
25232008,Central Park South Better than a 5-Star Hotel,Val,Manhattan,Midtown,40.76457,-73.97518,Entire home/apt,166,30,0,No Review,0.0,1,0,5.35
25232501,Modern luxury apartment 15 mins to central park!,John,Queens,Long Island City,40.75178,-73.93973,Entire home/apt,200,2,4,2018-10-25 00:00:00,0.33,1,0,66.67
25232614,West Village Private Room With A View!,Victoria,Manhattan,West Village,40.72941,-74.00317,Private room,100,1,4,2019-02-18 00:00:00,0.3,1,0,50.0
25234017,2 Bedroom 2 Bathroom Brooklyn Apartment,Hendrick,Brooklyn,East New York,40.67163,-73.88898,Entire home/apt,100,1,51,2019-06-01 00:00:00,3.81,1,107,50.0
25234477,The Guesthouse Loft,Alexandra,Manhattan,Upper East Side,40.77288,-73.94745,Entire home/apt,175,7,0,No Review,0.0,1,5,21.88
25234555,Adorable Room in Spacious Brooklyn Home,Maggie,Brooklyn,Crown Heights,40.66918,-73.9475,Private room,40,1,3,2018-06-17 00:00:00,0.22,1,0,20.0
25234732,"Gorgeous, charming upper east side one bedroom",Andrea,Manhattan,Upper East Side,40.77416,-73.9501,Entire home/apt,120,3,12,2019-06-15 00:00:00,1.03,2,105,30.0
25235760,Location Astoria Park ( only female ),Petya,Queens,Astoria,40.77182,-73.92867,Private room,38,30,1,2018-06-30 00:00:00,0.08,18,310,1.23
